Date,Open,High,Low,Close,Volume,Market Cap
2014/12/13,352.38,352.38,346.59,347.38,"11,675,900.00","4,792,870,000.00"
2014/12/12,350.83,352.98,349.29,352.54,"16,989,800.00","4,770,620,000.00"
2014/12/11,344.34,361.36,338.76,350.51,"32,431,300.00","4,681,040,000.00"
2014/12/10,352.21,352.38,346.37,346.37,"16,427,700.00","4,786,700,000.00"
2014/12/9,361.90,363.07,344.95,352.22,"32,915,500.00","4,917,110,000.00"
2014/12/8,374.97,376.03,361.89,361.91,"18,898,700.00","5,093,180,000.00"
2014/12/7,374.84,376.29,373.28,375.10,"6,491,650.00","5,090,240,000.00"
2014/12/6,376.76,378.45,370.95,374.79,"7,009,320.00","5,115,040,000.00"
2014/12/5,369.44,379.19,365.76,376.85,"15,181,800.00","5,014,290,000.00"
2014/12/4,375.72,378.66,367.76,369.60,"14,529,600.00","5,098,100,000.00"
2014/12/3,381.72,383.03,374.35,375.01,"13,340,100.00","5,178,450,000.00"
2014/12/2,379.25,384.04,377.86,381.32,"12,364,100.00","5,143,500,000.00"
2014/12/1,378.25,383.66,376.67,379.25,"11,763,000.00","5,128,700,000.00"
2014/11/30,375.51,382.53,373.31,378.05,"9,194,440.00","5,090,060,000.00"
2014/11/29,376.15,387.60,372.15,375.49,"15,375,600.00","5,097,280,000.00"
2014/11/28,369.37,382.84,358.46,376.45,"22,946,500.00","5,004,050,000.00"
2014/11/27,370.50,373.99,368.28,369.67,"8,748,030.00","5,018,040,000.00"
2014/11/26,376.02,377.70,365.82,368.37,"18,601,700.00","5,091,480,000.00"
2014/11/25,376.89,394.70,374.78,375.35,"25,442,200.00","5,101,970,000.00"
2014/11/24,366.95,387.21,366.67,376.90,"30,930,100.00","4,966,080,000.00"
2014/11/23,353.18,370.85,353.18,367.57,"15,151,600.00","4,778,440,000.00"
2014/11/22,351.60,364.84,350.88,352.92,"15,273,000.00","4,755,830,000.00"
2014/11/21,357.88,357.88,344.11,350.85,"29,850,100.00","4,839,570,000.00"
2014/11/20,380.31,382.03,356.78,357.84,"25,233,200.00","5,141,550,000.00"
2014/11/19,373.90,386.48,373.90,380.56,"18,931,800.00","5,053,560,000.00"
2014/11/18,387.79,392.40,371.12,375.20,"32,222,500.00","5,239,790,000.00"
2014/11/17,388.35,410.20,377.50,387.41,"41,518,800.00","5,246,000,000.00"
2014/11/16,374.73,390.80,374.60,387.88,"11,905,600.00","5,060,640,000.00"
2014/11/15,399.65,405.53,371.01,376.13,"15,727,500.00","5,395,770,000.00"
2014/11/14,418.42,419.25,384.79,397.82,"29,589,200.00","5,647,540,000.00"
2014/11/13,427.27,457.09,401.12,420.74,"58,945,000.00","5,765,520,000.00"
2014/11/12,367.99,429.72,367.99,423.56,"45,783,200.00","4,964,150,000.00"
2014/11/11,365.86,371.31,363.74,367.70,"15,838,900.00","4,934,270,000.00"
2014/11/10,362.27,374.82,357.56,366.92,"30,450,100.00","4,884,490,000.00"
2014/11/9,345.38,363.63,344.26,363.26,"24,205,600.00","4,655,480,000.00"
2014/11/8,342.15,347.03,342.15,345.49,"8,535,470.00","4,610,750,000.00"
2014/11/7,349.82,352.73,341.78,342.42,"16,834,200.00","4,712,700,000.00"
2014/11/6,339.46,352.97,338.42,349.29,"18,797,000.00","4,571,830,000.00"
2014/11/5,330.68,343.37,330.68,339.49,"19,817,200.00","4,452,510,000.00"
2014/11/4,327.16,331.77,325.08,330.49,"15,655,500.00","4,403,750,000.00"
2014/11/3,325.57,334.00,325.48,327.55,"12,948,500.00","4,380,950,000.00"
2014/11/2,326.08,329.05,320.63,325.89,"8,603,620.00","4,386,500,000.00"
2014/11/1,338.65,340.53,321.06,325.75,"16,677,200.00","4,554,320,000.00"
2014/10/31,345.01,348.05,337.14,338.32,"12,545,400.00","4,638,210,000.00"
2014/10/30,335.71,350.91,335.07,345.31,"30,177,900.00","4,511,760,000.00"
2014/10/29,357.09,357.83,335.34,335.59,"18,192,700.00","4,797,700,000.00"
2014/10/28,353.22,359.98,352.68,357.62,"7,845,880.00","4,744,450,000.00"
2014/10/27,354.78,358.63,349.81,352.99,"13,033,000.00","4,764,020,000.00"
2014/10/26,347.49,359.22,343.93,354.70,"11,272,500.00","4,665,040,000.00"
2014/10/25,358.61,359.86,342.88,347.27,"18,127,500.00","4,812,990,000.00"
2014/10/24,358.59,364.35,353.31,358.35,"15,585,700.00","4,811,290,000.00"
2014/10/23,382.96,385.05,356.45,358.42,"26,456,900.00","5,136,830,000.00"
2014/10/22,386.12,388.58,382.25,383.16,"11,641,300.00","5,177,640,000.00"
2014/10/21,382.42,392.65,380.83,386.48,"14,188,900.00","5,126,590,000.00"
2014/10/20,389.23,390.08,378.25,382.85,"16,419,000.00","5,216,560,000.00"
2014/10/19,391.25,393.94,386.46,389.55,"5,914,570.00","5,242,370,000.00"
2014/10/18,383.98,395.16,378.97,391.44,"11,416,800.00","5,143,260,000.00"
2014/10/17,382.76,385.48,375.39,383.76,"13,600,700.00","5,125,580,000.00"
2014/10/16,394.52,398.81,373.07,382.56,"26,990,000.00","5,281,630,000.00"
2014/10/15,400.96,402.23,388.77,394.77,"25,267,100.00","5,366,290,000.00"
2014/10/14,391.69,411.70,391.32,400.87,"38,491,500.00","5,241,030,000.00"
2014/10/13,377.92,397.23,368.90,390.41,"35,221,400.00","5,055,290,000.00"
2014/10/12,362.61,379.43,356.14,378.55,"17,552,800.00","4,849,070,000.00"
2014/10/11,361.36,367.19,355.95,362.30,"13,345,200.00","4,831,160,000.00"
2014/10/10,364.69,375.07,352.96,361.56,"43,665,700.00","4,874,190,000.00"
2014/10/9,352.75,382.73,347.69,365.03,"83,641,100.00","4,713,320,000.00"
2014/10/8,336.12,354.36,327.19,352.94,"54,736,300.00","4,489,870,000.00"
2014/10/7,330.58,339.25,320.48,336.19,"49,199,900.00","4,414,880,000.00"
2014/10/6,320.39,345.13,302.56,330.08,"79,011,800.00","4,277,430,000.00"
2014/10/5,328.92,341.80,289.30,320.51,"83,308,100.00","4,389,890,000.00"
2014/10/4,359.89,364.49,325.89,328.87,"47,236,500.00","4,801,920,000.00"
2014/10/3,375.18,377.70,357.86,359.51,"30,901,200.00","5,004,540,000.00"
2014/10/2,383.99,385.50,372.95,375.07,"21,777,700.00","5,120,700,000.00"
2014/10/1,387.43,391.38,380.78,383.62,"26,229,400.00","5,165,060,000.00"
2014/9/30,376.09,390.98,373.44,386.94,"34,707,300.00","5,012,450,000.00"
2014/9/29,376.93,385.21,372.24,375.47,"32,497,700.00","5,022,360,000.00"
2014/9/28,399.47,401.02,374.33,377.18,"23,613,300.00","5,321,420,000.00"
2014/9/27,403.56,406.62,397.37,399.52,"15,029,300.00","5,374,500,000.00"
2014/9/26,411.43,414.94,400.01,404.43,"21,460,800.00","5,477,970,000.00"
2014/9/25,423.16,423.52,409.47,411.57,"26,814,400.00","5,632,260,000.00"
2014/9/24,435.75,436.11,421.13,423.21,"30,627,700.00","5,798,220,000.00"
2014/9/23,402.09,441.56,396.20,435.79,"45,099,500.00","5,348,840,000.00"
2014/9/22,399.10,406.92,397.13,402.15,"24,127,600.00","5,307,360,000.00"
2014/9/21,408.09,412.43,393.18,398.82,"26,580,100.00","5,425,180,000.00"
2014/9/20,394.67,423.30,389.88,408.90,"36,863,600.00","5,245,150,000.00"
2014/9/19,424.10,427.84,384.53,394.80,"37,919,700.00","5,634,440,000.00"
2014/9/18,456.86,456.86,413.10,424.44,"34,483,200.00","6,067,610,000.00"
2014/9/17,465.86,468.17,452.42,457.33,"21,056,800.00","6,185,010,000.00"
2014/9/16,474.86,475.64,465.13,466.06,"16,797,300.00","6,302,440,000.00"
2014/9/15,477.77,478.62,474.02,475.37,"15,345,200.00","6,339,090,000.00"
2014/9/14,479.12,479.85,476.12,477.89,"13,105,500.00","6,355,140,000.00"
2014/9/13,477.79,482.12,475.10,479.00,"15,588,000.00","6,335,400,000.00"
2014/9/12,479.58,479.63,473.01,477.75,"15,437,200.00","6,357,290,000.00"
2014/9/11,479.62,482.35,474.61,479.75,"16,852,900.00","6,355,700,000.00"
2014/9/10,475.48,487.47,475.15,479.36,"22,787,800.00","6,299,070,000.00"
2014/9/9,474.88,477.38,467.78,475.26,"21,447,800.00","6,289,350,000.00"
2014/9/8,481.81,489.83,468.79,474.60,"30,238,000.00","6,379,410,000.00"
2014/9/7,485.13,488.07,482.28,482.28,"8,994,050.00","6,421,460,000.00"
2014/9/6,483.34,488.60,483.00,484.83,"10,601,400.00","6,395,630,000.00"
2014/9/5,489.67,490.64,481.61,483.34,"15,302,500.00","6,477,530,000.00"
2014/9/4,477.68,493.93,477.09,489.66,"26,081,400.00","6,317,100,000.00"
2014/9/3,476.87,481.71,476.21,477.59,"13,342,200.00","6,304,370,000.00"
2014/9/2,474.48,482.99,472.32,477.43,"23,337,900.00","6,270,970,000.00"
2014/9/1,477.79,485.31,471.91,474.88,"20,432,000.00","6,313,120,000.00"
2014/8/31,502.91,504.88,474.81,477.76,"44,632,300.00","6,642,630,000.00"
2014/8/30,508.59,509.31,501.64,504.25,"9,424,070.00","6,715,420,000.00"
2014/8/29,508.43,511.70,503.82,508.52,"17,624,800.00","6,711,080,000.00"
2014/8/28,510.88,516.16,506.88,507.82,"19,862,000.00","6,741,320,000.00"
2014/8/27,512.19,520.71,510.92,511.15,"22,648,500.00","6,756,340,000.00"
2014/8/26,502.54,512.69,502.54,511.57,"23,235,100.00","6,626,970,000.00"
2014/8/25,508.22,508.22,499.23,502.50,"18,356,700.00","6,700,090,000.00"
2014/8/24,498.29,512.89,497.35,508.29,"19,441,700.00","6,567,300,000.00"
2014/8/23,513.39,514.30,492.11,498.08,"25,171,900.00","6,764,340,000.00"
2014/8/22,517.58,521.48,501.28,514.04,"36,563,900.00","6,817,460,000.00"
2014/8/21,510.45,531.90,510.45,517.24,"49,444,200.00","6,721,410,000.00"
2014/8/20,485.07,518.29,467.51,511.98,"46,527,600.00","6,385,230,000.00"
2014/8/19,461.48,485.71,455.54,485.25,"38,422,400.00","6,072,520,000.00"
2014/8/18,491.51,499.37,443.85,461.46,"50,783,800.00","6,465,210,000.00"
2014/8/17,519.14,520.19,483.63,491.80,"24,300,900.00","6,826,520,000.00"
2014/8/16,497.83,521.48,487.74,519.71,"22,832,500.00","6,544,250,000.00"
2014/8/15,511.14,518.18,487.93,497.01,"25,598,300.00","6,717,150,000.00"
2014/8/14,546.18,546.24,498.73,505.97,"35,803,900.00","7,175,190,000.00"
2014/8/13,570.38,573.03,532.67,546.66,"25,777,500.00","7,490,990,000.00"
2014/8/12,576.51,576.95,566.60,569.64,"13,978,200.00","7,569,070,000.00"
2014/8/11,591.28,591.51,574.05,576.37,"14,764,200.00","7,760,290,000.00"
2014/8/10,589.17,594.46,587.94,591.06,"7,555,310.00","7,730,000,000.00"
2014/8/9,592.47,592.47,587.63,589.37,"7,922,070.00","7,770,550,000.00"
2014/8/8,588.88,598.12,588.79,592.58,"11,072,000.00","7,721,090,000.00"
2014/8/7,584.65,591.10,584.05,588.87,"11,131,400.00","7,663,290,000.00"
2014/8/6,585.95,587.49,583.10,584.65,"14,497,900.00","7,678,040,000.00"
2014/8/5,589.01,589.87,584.10,585.44,"10,790,800.00","7,716,120,000.00"
2014/8/4,586.23,591.95,583.74,588.78,"9,867,570.00","7,677,850,000.00"
2014/8/3,588.89,589.15,581.65,586.67,"9,917,990.00","7,710,420,000.00"
2014/8/2,594.90,594.91,586.16,589.33,"8,359,080.00","7,786,620,000.00"
2014/8/1,586.20,597.92,583.63,594.92,"18,215,900.00","7,670,500,000.00"
2014/7/31,567.37,586.24,564.51,586.24,"22,467,900.00","7,421,870,000.00"
2014/7/30,584.74,585.12,564.90,567.29,"14,898,800.00","7,646,630,000.00"
2014/7/29,585.55,588.39,581.70,584.73,"11,275,400.00","7,655,040,000.00"
2014/7/28,594.14,594.57,575.19,585.69,"19,316,400.00","7,765,040,000.00"
2014/7/27,595.67,598.94,593.43,593.85,"7,774,230.00","7,782,830,000.00"
2014/7/26,601.54,602.09,593.96,595.81,"10,752,900.00","7,857,510,000.00"
2014/7/25,601.51,607.07,597.23,601.09,"12,279,500.00","7,854,660,000.00"
2014/7/24,619.50,620.43,595.57,601.73,"20,917,200.00","8,087,290,000.00"
2014/7/23,621.12,624.43,618.29,619.42,"11,056,600.00","8,106,260,000.00"
2014/7/22,622.27,624.30,620.96,621.55,"9,602,880.00","8,119,060,000.00"
2014/7/21,623.95,624.09,619.11,622.21,"10,711,900.00","8,138,520,000.00"
2014/7/20,628.56,628.56,622.78,623.90,"5,760,120.00","8,196,210,000.00"
2014/7/19,629.17,629.17,624.60,628.52,"7,222,030.00","8,201,340,000.00"
2014/7/18,622.37,629.21,620.47,628.78,"14,158,100.00","8,110,060,000.00"
2014/7/17,616.54,626.29,608.40,623.09,"16,576,700.00","8,031,440,000.00"
2014/7/16,622.01,623.09,615.33,616.80,"13,182,400.00","8,100,510,000.00"
2014/7/15,620.00,625.14,619.64,621.59,"10,873,200.00","8,071,770,000.00"
2014/7/14,626.56,627.34,617.32,619.32,"12,706,800.00","8,155,140,000.00"
2014/7/13,634.22,634.73,624.91,626.50,"11,291,000.00","8,252,240,000.00"
2014/7/12,631.88,636.66,626.98,633.71,"13,329,000.00","8,219,370,000.00"
2014/7/11,616.66,632.09,615.77,632.00,"16,467,100.00","8,019,000,000.00"
2014/7/10,624.83,626.12,612.35,616.76,"15,880,700.00","8,122,830,000.00"
2014/7/9,625.22,627.00,622.60,624.51,"9,819,150.00","8,125,370,000.00"
2014/7/8,622.57,626.70,620.91,624.82,"10,005,500.00","8,088,590,000.00"
2014/7/7,635.46,637.16,617.01,624.09,"17,813,600.00","8,253,710,000.00"
2014/7/6,631.77,638.65,631.16,635.81,"10,080,000.00","8,203,530,000.00"
2014/7/5,629.95,633.22,628.00,631.46,"9,105,940.00","8,177,490,000.00"
2014/7/4,644.65,648.43,629.40,630.69,"22,237,200.00","8,365,570,000.00"
2014/7/3,650.77,650.77,641.30,645.16,"18,949,000.00","8,442,770,000.00"
2014/7/2,641.04,656.68,638.34,650.88,"25,768,200.00","8,314,310,000.00"
2014/7/1,641.39,657.86,640.11,640.81,"38,446,300.00","8,316,770,000.00"
2014/6/30,602.62,645.16,599.88,639.80,"46,422,400.00","7,812,050,000.00"
2014/6/29,596.33,604.08,596.16,602.72,"8,897,470.00","7,728,190,000.00"
2014/6/28,599.08,604.47,595.92,596.55,"13,398,100.00","7,761,630,000.00"
2014/6/27,581.30,600.12,579.89,597.26,"20,814,600.00","7,527,840,000.00"
2014/6/26,566.14,581.63,564.73,581.14,"14,655,900.00","7,329,110,000.00"
2014/6/25,581.81,583.60,565.63,566.34,"20,687,700.00","7,529,260,000.00"
2014/6/24,593.97,596.97,582.36,582.36,"14,144,900.00","7,683,850,000.00"
2014/6/23,602.16,603.21,586.34,593.98,"14,053,800.00","7,787,160,000.00"
2014/6/22,595.90,606.00,594.63,602.27,"10,877,700.00","7,703,560,000.00"
2014/6/21,593.68,599.46,587.74,594.99,"9,256,290.00","7,672,030,000.00"
2014/6/20,597.40,599.75,587.76,594.15,"18,134,100.00","7,717,370,000.00"
2014/6/19,608.07,612.24,597.02,598.07,"12,803,800.00","7,852,650,000.00"
2014/6/18,609.77,615.88,604.40,607.96,"17,862,000.00","7,872,150,000.00"
2014/6/17,591.59,610.89,590.40,610.86,"18,597,300.00","7,634,710,000.00"
2014/6/16,592.65,608.72,587.07,592.19,"28,677,500.00","7,645,650,000.00"
2014/6/15,575.93,592.94,554.89,592.94,"23,580,900.00","7,427,200,000.00"
2014/6/14,600.75,601.27,549.82,577.36,"38,481,200.00","7,744,580,000.00"
2014/6/13,585.70,615.14,585.70,600.16,"35,700,700.00","7,548,170,000.00"
2014/6/12,633.43,638.11,573.27,586.95,"50,818,800.00","8,160,590,000.00"
2014/6/11,653.19,657.04,632.55,633.02,"25,163,800.00","8,412,780,000.00"
2014/6/10,650.04,659.62,646.56,653.15,"17,913,400.00","8,369,550,000.00"
2014/6/9,655.64,657.70,644.39,649.16,"19,065,400.00","8,439,070,000.00"
2014/6/8,654.99,658.88,653.47,656.14,"8,614,190.00","8,428,530,000.00"
2014/6/7,653.52,656.94,644.91,654.97,"15,855,300.00","8,407,050,000.00"
2014/6/6,659.28,661.37,652.30,653.70,"18,680,100.00","8,478,870,000.00"
2014/6/5,641.07,663.53,640.09,659.26,"29,621,300.00","8,242,230,000.00"
2014/6/4,666.77,668.56,624.09,641.61,"37,731,500.00","8,569,660,000.00"
2014/6/3,660.55,674.11,650.78,667.61,"40,653,700.00","8,486,730,000.00"
2014/6/2,629.65,665.50,618.75,660.62,"45,450,200.00","8,086,630,000.00"
2014/6/1,623.69,671.51,619.91,630.23,"45,259,100.00","8,007,450,000.00"
2014/5/31,615.69,624.72,604.47,623.68,"15,107,100.00","7,902,400,000.00"
2014/5/30,568.18,618.46,568.16,615.33,"31,985,400.00","7,290,240,000.00"
2014/5/29,576.33,577.10,561.60,568.18,"18,707,800.00","7,392,820,000.00"
2014/5/28,571.92,578.62,564.09,577.06,"19,289,000.00","7,333,770,000.00"
2014/5/27,582.59,589.52,554.43,571.24,"38,032,000.00","7,468,620,000.00"
2014/5/26,571.39,588.39,565.33,583.42,"29,959,800.00","7,322,870,000.00"
2014/5/25,525.23,576.48,525.23,571.59,"47,010,300.00","6,729,120,000.00"
2014/5/24,521.05,525.17,516.28,525.14,"11,499,300.00","6,673,600,000.00"
2014/5/23,525.72,541.96,520.08,520.22,"34,934,700.00","6,731,160,000.00"
2014/5/22,492.05,525.36,490.19,524.58,"33,086,500.00","6,297,990,000.00"
2014/5/21,485.80,494.37,483.49,491.77,"14,626,000.00","6,215,880,000.00"
2014/5/20,446.31,491.44,446.01,485.72,"40,327,500.00","5,708,560,000.00"
2014/5/19,446.08,447.56,443.10,446.18,"6,242,620.00","5,703,760,000.00"
2014/5/18,448.70,449.77,444.78,446.26,"2,857,830.00","5,735,400,000.00"
2014/5/17,448.12,451.98,447.30,448.90,"2,945,790.00","5,725,990,000.00"
2014/5/16,447.39,450.66,444.96,448.06,"6,475,100.00","5,714,640,000.00"
2014/5/15,444.14,449.80,443.63,447.25,"7,362,980.00","5,671,210,000.00"
2014/5/14,440.59,446.66,440.50,443.97,"9,472,960.00","5,624,310,000.00"
2014/5/13,441.53,441.98,436.97,440.67,"7,682,670.00","5,634,510,000.00"
2014/5/12,438.30,442.26,434.23,441.46,"7,383,770.00","5,591,520,000.00"
2014/5/11,453.92,455.34,433.40,438.89,"12,251,700.00","5,789,010,000.00"
2014/5/10,450.46,455.77,448.47,454.43,"6,682,600.00","5,742,830,000.00"
2014/5/9,440.18,452.69,440.14,449.46,"10,347,900.00","5,609,930,000.00"
2014/5/8,438.68,448.40,438.14,440.17,"9,446,580.00","5,588,990,000.00"
2014/5/7,429.34,446.13,428.45,438.82,"18,332,200.00","5,468,310,000.00"
2014/5/6,433.36,448.04,423.25,428.96,"12,507,300.00","5,517,460,000.00"
2014/5/5,434.78,440.97,427.62,433.48,"10,004,800.00","5,534,140,000.00"
2014/5/4,438.52,439.77,430.05,436.40,"5,621,260.00","5,580,030,000.00"
2014/5/3,449.40,449.40,430.68,437.76,"9,849,640.00","5,716,960,000.00"
2014/5/2,457.36,457.93,443.40,449.38,"10,394,200.00","5,816,390,000.00"
2014/5/1,447.63,460.61,447.63,457.76,"12,871,800.00","5,690,670,000.00"
2014/4/30,446.89,451.10,436.70,447.65,"15,244,900.00","5,679,680,000.00"
2014/4/29,439.98,451.64,435.18,447.21,"16,401,400.00","5,590,030,000.00"
2014/4/28,430.72,447.53,422.94,440.29,"23,876,600.00","5,470,650,000.00"
2014/4/27,457.24,459.33,436.39,436.39,"10,949,500.00","5,805,530,000.00"
2014/4/26,461.71,464.54,449.10,458.60,"12,214,600.00","5,860,330,000.00"
2014/4/25,500.09,500.30,442.95,461.45,"46,856,500.00","6,345,230,000.00"
2014/4/24,490.83,500.47,482.95,500.47,"13,009,400.00","6,225,860,000.00"
2014/4/23,488.36,493.25,485.82,491.30,"9,814,530.00","6,192,560,000.00"
2014/4/22,495.46,503.22,487.58,487.92,"11,670,900.00","6,280,640,000.00"
2014/4/21,497.74,510.57,493.20,495.77,"15,171,400.00","6,307,460,000.00"
2014/4/20,501.75,510.87,490.84,498.17,"12,103,100.00","6,356,070,000.00"
2014/4/19,479.58,503.56,470.56,501.57,"19,588,200.00","6,073,340,000.00"
2014/4/18,495.80,498.60,472.74,479.65,"19,042,400.00","6,276,700,000.00"
2014/4/17,529.07,533.52,484.87,495.96,"34,025,500.00","6,695,650,000.00"
2014/4/16,522.19,542.38,502.78,527.40,"56,480,100.00","6,606,460,000.00"
2014/4/15,458.37,519.00,453.54,515.59,"49,561,000.00","5,797,070,000.00"
2014/4/14,414.83,469.75,407.37,458.79,"50,730,200.00","5,244,350,000.00"
2014/4/13,421.46,427.40,395.25,414.06,"22,493,500.00","5,326,230,000.00"
2014/4/12,420.89,439.61,415.79,421.12,"19,226,500.00","5,317,310,000.00"
2014/4/11,363.71,429.77,351.27,420.95,"62,562,800.00","4,593,400,000.00"
2014/4/10,442.26,443.37,358.73,365.18,"55,868,300.00","5,583,670,000.00"
2014/4/9,453.18,455.73,441.93,442.73,"13,204,400.00","5,719,730,000.00"
2014/4/8,447.61,457.42,446.11,453.09,"10,921,600.00","5,648,000,000.00"
2014/4/7,461.47,462.56,445.12,449.42,"15,616,600.00","5,821,160,000.00"
2014/4/6,463.40,466.32,452.97,460.50,"10,241,400.00","5,843,670,000.00"
2014/4/5,446.68,463.57,444.20,461.91,"13,404,500.00","5,630,890,000.00"
2014/4/4,445.66,454.65,429.09,447.53,"22,925,500.00","5,615,980,000.00"
2014/4/3,436.44,449.57,414.89,444.72,"40,765,500.00","5,497,550,000.00"
2014/4/2,479.14,495.05,431.27,437.14,"49,647,600.00","6,032,970,000.00"
2014/4/1,457.00,495.34,457.00,478.38,"35,685,800.00","5,752,280,000.00"
2014/3/31,462.30,483.02,443.37,457.00,"28,254,000.00","5,816,910,000.00"
2014/3/30,492.37,492.37,444.18,460.27,"42,958,300.00","6,193,560,000.00"
2014/3/29,501.71,504.86,489.73,491.17,"11,147,100.00","6,308,890,000.00"
2014/3/28,477.14,526.02,473.23,495.67,"58,828,300.00","5,997,850,000.00"
2014/3/27,580.26,580.56,471.24,471.24,"62,225,400.00","7,291,520,000.00"
2014/3/26,583.48,590.03,570.96,580.83,"16,401,100.00","7,329,720,000.00"
2014/3/25,585.03,585.44,572.61,583.92,"14,020,100.00","7,346,810,000.00"
2014/3/24,562.51,586.56,551.77,583.41,"22,706,900.00","7,061,380,000.00"
2014/3/23,565.76,570.24,560.88,561.27,"9,288,400.00","7,099,230,000.00"
2014/3/22,571.18,572.55,554.39,565.04,"17,360,700.00","7,164,770,000.00"
2014/3/21,588.29,604.59,561.81,571.49,"38,414,100.00","7,376,710,000.00"
2014/3/20,609.75,609.75,587.49,588.77,"20,572,900.00","7,642,910,000.00"
2014/3/19,613.90,622.00,609.10,609.89,"14,228,900.00","7,692,450,000.00"
2014/3/18,621.84,622.39,603.80,614.83,"24,011,500.00","7,789,810,000.00"
2014/3/17,630.92,632.68,616.86,622.37,"14,648,200.00","7,901,040,000.00"
2014/3/16,636.50,637.52,628.11,631.11,"5,277,290.00","7,968,200,000.00"
2014/3/15,629.37,639.14,627.30,636.12,"4,342,080.00","7,876,360,000.00"
2014/3/14,638.14,639.53,627.21,628.80,"11,913,800.00","7,983,980,000.00"
2014/3/13,633.62,644.20,630.85,638.14,"11,634,900.00","7,924,860,000.00"
2014/3/12,631.91,648.03,629.51,632.10,"18,621,200.00","7,900,600,000.00"
2014/3/11,627.95,638.42,618.84,634.11,"11,732,500.00","7,848,450,000.00"
2014/3/10,636.33,644.76,615.02,627.79,"20,639,800.00","7,950,820,000.00"
2014/3/9,616.31,643.95,612.35,636.96,"15,396,500.00","7,697,910,000.00"
2014/3/8,629.66,635.14,604.46,617.45,"18,654,200.00","7,862,010,000.00"
2014/3/7,664.31,665.34,616.35,629.15,"34,150,800.00","8,291,900,000.00"
2014/3/6,664.52,669.77,649.79,663.86,"16,068,100.00","8,291,650,000.00"
2014/3/5,666.24,674.28,646.28,665.51,"22,461,900.00","8,310,510,000.00"
2014/3/4,668.24,696.22,655.68,666.78,"55,344,600.00","8,332,950,000.00"
2014/3/3,562.56,702.91,560.52,667.76,"96,056,900.00","7,013,060,000.00"
2014/3/2,567.23,570.48,553.27,559.79,"7,950,760.00","7,069,290,000.00"
2014/3/1,549.92,573.38,539.29,565.61,"18,668,100.00","6,851,590,000.00"
2014/2/28,579.70,584.14,545.17,549.26,"28,076,100.00","7,219,990,000.00"
2014/2/27,581.65,594.05,566.62,578.77,"25,540,800.00","7,241,560,000.00"
2014/2/26,537.04,603.80,532.58,582.69,"64,642,700.00","6,683,680,000.00"
2014/2/25,540.24,541.38,420.41,538.71,"126,314,000.00","6,721,330,000.00"
2014/2/24,606.04,607.61,538.70,546.32,"57,893,900.00","7,537,080,000.00"
2014/2/23,606.47,639.91,599.70,605.82,"31,434,400.00","7,539,890,000.00"
2014/2/22,574.24,614.48,558.58,605.42,"31,254,000.00","7,136,600,000.00"
2014/2/21,556.88,582.96,530.47,574.16,"47,308,100.00","6,918,730,000.00"
2014/2/20,623.09,627.73,556.14,556.14,"46,905,000.00","7,738,580,000.00"
2014/2/19,625.97,631.77,618.70,623.03,"13,897,800.00","7,771,210,000.00"
2014/2/18,627.16,645.76,612.54,626.60,"20,015,100.00","7,783,430,000.00"
2014/2/17,614.23,656.95,607.31,626.27,"31,948,400.00","7,620,580,000.00"
2014/2/16,651.30,665.10,584.17,616.63,"40,061,700.00","8,077,340,000.00"
2014/2/15,660.90,661.84,632.84,650.92,"26,709,200.00","8,193,290,000.00"
2014/2/14,601.17,691.72,541.04,661.99,"102,506,000.00","7,449,940,000.00"
2014/2/13,651.08,657.99,601.91,605.24,"38,588,100.00","8,065,550,000.00"
2014/2/12,672.38,672.90,643.04,651.72,"25,367,600.00","8,326,420,000.00"
2014/2/11,683.50,712.46,636.66,672.17,"72,745,200.00","8,461,320,000.00"
2014/2/10,681.32,703.71,550.50,681.03,"112,758,000.00","8,431,680,000.00"
2014/2/9,671.46,712.27,655.25,682.90,"39,311,400.00","8,307,340,000.00"
2014/2/8,699.57,721.82,661.87,673.92,"38,742,600.00","8,651,930,000.00"
2014/2/7,783.20,783.20,654.35,712.40,"113,643,000.00","9,683,190,000.00"
2014/2/6,815.59,819.81,770.59,781.55,"50,108,700.00","10,079,900,000.00"
2014/2/5,829.96,837.32,811.91,811.91,"22,395,100.00","10,254,100,000.00"
2014/2/4,823.77,840.17,820.94,827.96,"16,609,700.00","10,174,000,000.00"
2014/2/3,824.08,826.48,807.22,823.83,"13,940,100.00","10,174,100,000.00"
2014/2/2,832.90,844.72,820.67,825.37,"11,300,900.00","10,279,200,000.00"
2014/2/1,828.61,853.52,827.11,832.58,"19,668,700.00","10,222,300,000.00"
2014/1/31,818.43,831.87,812.60,829.92,"17,107,900.00","10,092,900,000.00"
2014/1/30,826.02,830.50,799.06,819.03,"29,918,200.00","10,182,900,000.00"
2014/1/29,809.96,836.87,809.85,826.00,"17,984,400.00","9,981,850,000.00"
2014/1/28,774.02,832.50,766.98,812.51,"44,875,500.00","9,535,950,000.00"
2014/1/27,884.60,893.00,757.11,771.39,"49,233,600.00","10,894,400,000.00"
2014/1/26,853.68,897.02,844.86,885.28,"32,224,300.00","10,510,400,000.00"
2014/1/25,796.24,861.45,792.96,853.61,"24,303,900.00","9,799,920,000.00"
2014/1/24,822.43,822.43,783.58,797.07,"34,912,000.00","10,118,400,000.00"
2014/1/23,845.46,851.57,819.32,822.04,"15,607,100.00","10,398,000,000.00"
